"Freq [GHz]","re(S(LumpPort_clt1_prime_start,LumpPort_clt1_prime_end)) []","im(S(LumpPort_clt1_prime_start,LumpPort_clt1_prime_end)) []"
4.0646882294098,-0.994703543175485,0.102327474666987
4.0650216738913,-0.99470267461927,0.102335842019874
4.06535511837279,-0.99470180599195,0.102344209366635
4.06568856285428,-0.994700937293527,0.102352576707269
4.06602200733578,-0.994700068523999,0.102360944041779
4.06635545181727,-0.994699199683368,0.102369311370162
4.06668889629877,-0.994698330771632,0.102377678692418
4.06702234078026,-0.994697461788792,0.102386046008549
4.06735578526175,-0.994696592734849,0.102394413318552
4.06768922974325,-0.994695723609801,0.10240278062243
4.06802267422474,-0.994694854413649,0.10241114792018
4.06835611870624,-0.994693985146393,0.102419515211804
4.06868956318773,-0.994693115808033,0.1024278824973
4.06902300766922,-0.994692246398569,0.102436249776669
4.06935645215072,-0.994691376918001,0.102444617049911
4.06968989663221,-0.994690507366329,0.102452984317025
4.0700233411137,-0.994689637743553,0.102461351578012
4.0703567855952,-0.994688768049673,0.10246971883287
4.07069023007669,-0.994687898284689,0.102478086081601
4.07102367455819,-0.9946870284486,0.102486453324204
4.07135711903968,-0.994686158541408,0.102494820560678
4.07169056352117,-0.994685288563111,0.102503187791024
4.07202400800267,-0.994684418513711,0.102511555015242
4.07235745248416,-0.994683548393206,0.10251992223333
4.07269089696566,-0.994682678201598,0.10252828944529
4.07302434144715,-0.994681807938885,0.102536656651121
4.07335778592864,-0.994680937605068,0.102545023850823
4.07369123041014,-0.994680067200147,0.102553391044396
4.07402467489163,-0.994679196724122,0.102561758231839
4.07435811937312,-0.994678326176992,0.102570125413152
4.07469156385462,-0.994677455558759,0.102578492588336
4.07502500833611,-0.994676584869422,0.102586859757391
4.07535845281761,-0.99467571410898,0.102595226920315
4.0756918972991,-0.994674843277434,0.102603594077109
4.07602534178059,-0.994673972374784,0.102611961227772
4.07635878626209,-0.99467310140103,0.102620328372306
4.07669223074358,-0.994672230356172,0.102628695510709
4.07702567522507,-0.99467135924021,0.102637062642981
4.07735911970657,-0.994670488053144,0.102645429769122
4.07769256418806,-0.994669616794974,0.102653796889133
4.07802600866956,-0.994668745465699,0.102662164003012
4.07835945315105,-0.99466787406532,0.10267053111076
4.07869289763254,-0.994667002593837,0.102678898212377
4.07902634211404,-0.99466613105125,0.102687265307862
4.07935978659553,-0.994665259437559,0.102695632397216
4.07969323107703,-0.994664387752763,0.102703999480438
4.08002667555852,-0.994663515996864,0.102712366557528
4.08036012004001,-0.99466264416986,0.102720733628485
4.08069356452151,-0.994661772271752,0.102729100693311
4.081027009003,-0.99466090030254,0.102737467752004
4.08136045348449,-0.994660028262224,0.102745834804565
4.08169389796599,-0.994659156150803,0.102754201850993
4.08202734244748,-0.994658283968278,0.102762568891289
4.08236078692898,-0.994657411714649,0.102770935925451
4.08269423141047,-0.994656539389916,0.102779302953481
4.08302767589196,-0.994655666994079,0.102787669975377
4.08336112037346,-0.994654794527137,0.10279603699114
4.08369456485495,-0.994653921989092,0.10280440400077
4.08402800933645,-0.994653049379942,0.102812771004266
4.08436145381794,-0.994652176699687,0.102821138001628
4.08469489829943,-0.994651303948329,0.102829504992856
4.08502834278093,-0.994650431125866,0.102837871977951
4.08536178726242,-0.9946495582323,0.102846238956911
4.08569523174392,-0.994648685267628,0.102854605929738
4.08602867622541,-0.994647812231853,0.102862972896429
4.0863621207069,-0.994646939124973,0.102871339856987
4.0866955651884,-0.994646065946989,0.102879706811409
4.08702900966989,-0.994645192697901,0.102888073759697
4.08736245415138,-0.994644319377709,0.10289644070185
4.08769589863288,-0.994643445986412,0.102904807637868
4.08802934311437,-0.994642572524011,0.102913174567751
4.08836278759587,-0.994641698990505,0.102921541491498
4.08869623207736,-0.994640825385896,0.10292990840911
4.08902967655885,-0.994639951710182,0.102938275320586
4.08936312104035,-0.994639077963364,0.102946642225927
4.08969656552184,-0.994638204145441,0.102955009125132
4.09003001000333,-0.994637330256415,0.102963376018201
4.09036345448483,-0.994636456296283,0.102971742905133
4.09069689896632,-0.994635582265048,0.10298010978593
4.09103034344782,-0.994634708162708,0.10298847666059
4.09136378792931,-0.994633833989264,0.102996843529114
4.0916972324108,-0.994632959744716,0.103005210391501
4.0920306768923,-0.994632085429063,0.103013577247751
4.09236412137379,-0.994631211042306,0.103021944097864
4.09269756585529,-0.994630336584445,0.103030310941841
4.09303101033678,-0.994629462055479,0.10303867777968
4.09336445481827,-0.994628587455409,0.103047044611382
4.09369789929977,-0.994627712784234,0.103055411436946
4.09403134378126,-0.994626838041955,0.103063778256373
4.09436478826275,-0.994625963228572,0.103072145069663
4.09469823274425,-0.994625088344084,0.103080511876814
4.09503167722574,-0.994624213388492,0.103088878677828
4.09536512170724,-0.994623338361796,0.103097245472704
4.09569856618873,-0.994622463263995,0.103105612261441
4.09603201067022,-0.99462158809509,0.10311397904404
4.09636545515172,-0.99462071285508,0.103122345820501
4.09669889963321,-0.994619837543966,0.103130712590823
4.09703234411471,-0.994618962161747,0.103139079355006
4.0973657885962,-0.994618086708424,0.103147446113051
4.09769923307769,-0.994617211183997,0.103155812864956
4.09803267755919,-0.994616335588465,0.103164179610723
4.09836612204068,-0.994615459921829,0.10317254635035
4.09869956652217,-0.994614584184089,0.103180913083838
4.09903301100367,-0.994613708375243,0.103189279811187
4.09936645548516,-0.994612832495294,0.103197646532396
4.09969989996666,-0.99461195654424,0.103206013247466
4.10003334444815,-0.994611080522081,0.103214379956395
4.10036678892964,-0.994610204428818,0.103222746659185
4.10070023341114,-0.994609328264451,0.103231113355835
4.10103367789263,-0.994608452028979,0.103239480046344
4.10136712237412,-0.994607575722402,0.103247846730713
4.10170056685562,-0.994606699344721,0.103256213408942
4.10203401133711,-0.994605822895936,0.10326458008103
4.10236745581861,-0.994604946376046,0.103272946746977
4.1027009003001,-0.994604069785051,0.103281313406784
4.10303434478159,-0.994603193122952,0.10328968006045
4.10336778926309,-0.994602316389749,0.103298046707975
4.10370123374458,-0.99460143958544,0.103306413349358
4.10403467822607,-0.994600562710028,0.1033147799846
4.10436812270757,-0.994599685763511,0.103323146613701
4.10470156718906,-0.994598808745889,0.10333151323666
4.10503501167056,-0.994597931657162,0.103339879853478
4.10536845615205,-0.994597054497331,0.103348246464154
4.10570190063354,-0.994596177266396,0.103356613068688
4.10603534511504,-0.994595299964356,0.10336497966708
4.10636878959653,-0.994594422591211,0.103373346259329
4.10670223407803,-0.994593545146962,0.103381712845437
4.10703567855952,-0.994592667631608,0.103390079425402
4.10736912304101,-0.994591790045149,0.103398445999225
4.10770256752251,-0.994590912387586,0.103406812566905
4.108036012004,-0.994590034658918,0.103415179128442
4.1083694564855,-0.994589156859146,0.103423545683836
4.10870290096699,-0.994588278988269,0.103431912233088
4.10903634544848,-0.994587401046288,0.103440278776196
4.10936978992998,-0.994586523033201,0.103448645313161
4.10970323441147,-0.99458564494901,0.103457011843983
4.11003667889296,-0.994584766793715,0.103465378368662
4.11037012337446,-0.994583888567314,0.103473744887197
4.11070356785595,-0.994583010269809,0.103482111399588
4.11103701233745,-0.994582131901199,0.103490477905835
4.11137045681894,-0.994581253461485,0.103498844405939
4.11170390130043,-0.994580374950666,0.103507210899898
4.11203734578193,-0.994579496368742,0.103515577387713
4.11237079026342,-0.994578617715713,0.103523943869384
4.11270423474491,-0.99457773899158,0.103532310344911
4.11303767922641,-0.994576860196342,0.103540676814293
4.1133711237079,-0.99457598133,0.10354904327753
4.1137045681894,-0.994575102392552,0.103557409734623
4.11403801267089,-0.994574223384,0.103565776185571
4.11437145715238,-0.994573344304343,0.103574142630374
4.11470490163388,-0.994572465153581,0.103582509069032
4.11503834611537,-0.994571585931715,0.103590875501545
4.11537179059687,-0.994570706638743,0.103599241927913
4.11570523507836,-0.994569827274667,0.103607608348135
4.11603867955985,-0.994568947839486,0.103615974762211
4.11637212404135,-0.994568068333201,0.103624341170142
4.11670556852284,-0.99456718875581,0.103632707571927
4.11703901300433,-0.994566309107315,0.103641073967567
4.11737245748583,-0.994565429387715,0.10364944035706
4.11770590196732,-0.99456454959701,0.103657806740407
4.11803934644882,-0.9945636697352,0.103666173117609
4.11837279093031,-0.994562789802285,0.103674539488663
4.1187062354118,-0.994561909798266,0.103682905853572
4.1190396798933,-0.994561029723141,0.103691272212333
4.11937312437479,-0.994560149576912,0.103699638564949
4.11970656885629,-0.994559269359578,0.103708004911417
4.12004001333778,-0.994558389071139,0.103716371251739
4.12037345781927,-0.994557508711595,0.103724737585913
4.12070690230077,-0.994556628280946,0.103733103913941
4.12104034678226,-0.994555747779192,0.103741470235821
4.12137379126375,-0.994554867206334,0.103749836551554
4.12170723574525,-0.99455398656237,0.10375820286114
4.12204068022674,-0.994553105847301,0.103766569164578
4.12237412470824,-0.994552225061128,0.103774935461868
4.12270756918973,-0.994551344203849,0.103783301753011
4.12304101367122,-0.994550463275466,0.103791668038006
4.12337445815272,-0.994549582275978,0.103800034316853
4.12370790263421,-0.994548701205384,0.103808400589552
4.12404134711571,-0.994547820063686,0.103816766856103
4.1243747915972,-0.994546938850883,0.103825133116505
4.12470823607869,-0.994546057566974,0.103833499370759
4.12504168056019,-0.994545176211961,0.103841865618865
4.12537512504168,-0.994544294785842,0.103850231860822
4.12570856952317,-0.994543413288619,0.10385859809663
4.12604201400467,-0.994542531720291,0.10386696432629
4.12637545848616,-0.994541650080857,0.1038753305498
4.12670890296766,-0.994540768370319,0.103883696767162
4.12704234744915,-0.994539886588675,0.103892062978374
4.12737579193064,-0.994539004735926,0.103900429183437
4.12770923641214,-0.994538122812073,0.103908795382351
4.12804268089363,-0.994537240817114,0.103917161575116
4.12837612537512,-0.99453635875105,0.10392552776173
4.12870956985662,-0.994535476613881,0.103933893942196
4.12904301433811,-0.994534594405607,0.103942260116511
4.12937645881961,-0.994533712126227,0.103950626284677
4.1297099033011,-0.994532829775743,0.103958992446693
4.13004334778259,-0.994531947354153,0.103967358602558
4.13037679226409,-0.994531064861459,0.103975724752274
4.13071023674558,-0.994530182297659,0.103984090895839
4.13104368122708,-0.994529299662754,0.103992457033254
4.13137712570857,-0.994528416956743,0.104000823164518
4.13171057019006,-0.994527534179628,0.104009189289632
4.13204401467156,-0.994526651331407,0.104017555408595
4.13237745915305,-0.994525768412082,0.104025921521407
4.13271090363454,-0.99452488542165,0.104034287628069
4.13304434811604,-0.994524002360114,0.104042653728579
4.13337779259753,-0.994523119227473,0.104051019822939
4.13371123707903,-0.994522236023726,0.104059385911147
4.13404468156052,-0.994521352748874,0.104067751993204
4.13437812604201,-0.994520469402917,0.104076118069109
4.13471157052351,-0.994519585985854,0.104084484138864
4.135045015005,-0.994518702497686,0.104092850202466
4.1353784594865,-0.994517818938413,0.104101216259917
4.13571190396799,-0.994516935308035,0.104109582311216
4.13604534844948,-0.994516051606551,0.104117948356363
4.13637879293098,-0.994515167833962,0.104126314395359
4.13671223741247,-0.994514283990268,0.104134680428202
4.13704568189396,-0.994513400075468,0.104143046454893
4.13737912637546,-0.994512516089563,0.104151412475432
4.13771257085695,-0.994511632032553,0.104159778489818
4.13804601533845,-0.994510747904437,0.104168144498052
4.13837945981994,-0.994509863705216,0.104176510500133
4.13871290430143,-0.994508979434889,0.104184876496062
4.13904634878293,-0.994508095093458,0.104193242485838
4.13937979326442,-0.99450721068092,0.104201608469461
4.13971323774592,-0.994506326197278,0.104209974446932
4.14004668222741,-0.994505441642529,0.104218340418249
4.1403801267089,-0.994504557016676,0.104226706383413
4.1407135711904,-0.994503672319717,0.104235072342423
4.14104701567189,-0.994502787551652,0.104243438295281
4.14138046015338,-0.994501902712482,0.104251804241985
4.14171390463488,-0.994501017802207,0.104260170182536
4.14204734911637,-0.994500132820826,0.104268536116932
4.14238079359787,-0.994499247768339,0.104276902045176
4.14271423807936,-0.994498362644748,0.104285267967265
4.14304768256085,-0.99449747745005,0.104293633883201
4.14338112704235,-0.994496592184247,0.104301999792982
4.14371457152384,-0.994495706847339,0.10431036569661
4.14404801600533,-0.994494821439325,0.104318731594083
4.14438146048683,-0.994493935960205,0.104327097485402
4.14471490496832,-0.99449305040998,0.104335463370567
4.14504834944982,-0.994492164788649,0.104343829249578
4.14538179393131,-0.994491279096213,0.104352195122433
4.1457152384128,-0.994490393332671,0.104360560989134
4.1460486828943,-0.994489507498024,0.104368926849681
4.14638212737579,-0.99448862159227,0.104377292704073
4.14671557185729,-0.994487735615411,0.104385658552309
4.14704901633878,-0.994486849567447,0.104394024394391
4.14738246082027,-0.994485963448377,0.104402390230318
4.14771590530177,-0.994485077258201,0.10441075606009
4.14804934978326,-0.99448419099692,0.104419121883706
4.14838279426476,-0.994483304664533,0.104427487701167
4.14871623874625,-0.99448241826104,0.104435853512472
4.14904968322774,-0.994481531786441,0.104444219317622
4.14938312770924,-0.994480645240737,0.104452585116617
4.14971657219073,-0.994479758623927,0.104460950909455
4.15005001667222,-0.994478871936012,0.104469316696138
4.15038346115372,-0.99447798517699,0.104477682476665
4.15071690563521,-0.994477098346863,0.104486048251036
4.15105035011671,-0.99447621144563,0.104494414019251
4.1513837945982,-0.994475324473291,0.10450277978131
4.15171723907969,-0.994474437429847,0.104511145537213
4.15205068356119,-0.994473550315296,0.104519511286959
4.15238412804268,-0.99447266312964,0.104527877030549
4.15271757252417,-0.994471775872878,0.104536242767983
4.15305101700567,-0.99447088854501,0.10454460849926
4.15338446148716,-0.994470001146037,0.10455297422438
4.15371790596866,-0.994469113675957,0.104561339943343
4.15405135045015,-0.994468226134772,0.10456970565615
4.15438479493164,-0.99446733852248,0.1045780713628
4.15471823941314,-0.994466450839083,0.104586437063293
4.15505168389463,-0.99446556308458,0.104594802757628
4.15538512837613,-0.994464675258971,0.104603168445807
4.15571857285762,-0.994463787362256,0.104611534127828
4.15605201733911,-0.994462899394435,0.104619899803692
4.15638546182061,-0.994462011355508,0.104628265473399
4.1567189063021,-0.994461123245476,0.104636631136948
4.15705235078359,-0.994460235064337,0.10464499679434
4.15738579526509,-0.994459346812092,0.104653362445574
4.15771923974658,-0.994458458488741,0.10466172809065
4.15805268422808,-0.994457570094284,0.104670093729568
4.15838612870957,-0.994456681628722,0.104678459362328
4.15871957319106,-0.994455793092053,0.104686824988931
4.15905301767256,-0.994454904484278,0.104695190609375
4.15938646215405,-0.994454015805397,0.104703556223661
4.15971990663555,-0.99445312705541,0.10471192183179
4.16005335111704,-0.994452238234317,0.104720287433759
4.16038679559853,-0.994451349342117,0.10472865302957
4.16072024008003,-0.994450460378812,0.104737018619224
4.16105368456152,-0.9944495713444,0.104745384202718
4.16138712904301,-0.994448682238883,0.104753749780053
4.16172057352451,-0.994447793062259,0.10476211535123
4.162054018006,-0.994446903814529,0.104770480916249
4.1623874624875,-0.994446014495693,0.104778846475108
4.16272090696899,-0.994445125105751,0.104787212027808
4.16305435145048,-0.994444235644703,0.10479557757435
4.16338779593198,-0.994443346112548,0.104803943114732
4.16372124041347,-0.994442456509287,0.104812308648955
4.16405468489496,-0.99444156683492,0.104820674177019
4.16438812937646,-0.994440677089447,0.104829039698924
4.16472157385795,-0.994439787272867,0.104837405214669
4.16505501833945,-0.994438897385181,0.104845770724255
4.16538846282094,-0.994438007426389,0.104854136227681
4.16572190730243,-0.994437117396491,0.104862501724947
4.16605535178393,-0.994436227295486,0.104870867216054
4.16638879626542,-0.994435337123375,0.104879232701001
4.16672224074692,-0.994434446880157,0.104887598179789
4.16705568522841,-0.994433556565834,0.104895963652416
4.1673891297099,-0.994432666180403,0.104904329118883
4.1677225741914,-0.994431775723867,0.10491269457919
4.16805601867289,-0.994430885196224,0.104921060033337
4.16838946315438,-0.994429994597475,0.104929425481324
4.16872290763588,-0.994429103927619,0.10493779092315
4.16905635211737,-0.994428213186657,0.104946156358816
4.16938979659887,-0.994427322374589,0.104954521788322
4.16972324108036,-0.994426431491414,0.104962887211667
4.17005668556185,-0.994425540537132,0.104971252628852
4.17039013004335,-0.994424649511744,0.104979618039876
4.17072357452484,-0.99442375841525,0.104987983444739
4.17105701900634,-0.994422867247649,0.104996348843442
4.17139046348783,-0.994421976008941,0.105004714235983
4.17172390796932,-0.994421084699127,0.105013079622364
4.17205735245082,-0.994420193318207,0.105021445002583
4.17239079693231,-0.99441930186618,0.105029810376642
4.1727242414138,-0.994418410343046,0.105038175744539
4.1730576858953,-0.994417518748806,0.105046541106275
4.17339113037679,-0.994416627083459,0.10505490646185
4.17372457485829,-0.994415735347006,0.105063271811263
4.17405801933978,-0.994414843539446,0.105071637154515
4.17439146382127,-0.994413951660779,0.105080002491606
4.17472490830277,-0.994413059711006,0.105088367822535
4.17505835278426,-0.994412167690126,0.105096733147302
4.17539179726576,-0.994411275598139,0.105105098465908
4.17572524174725,-0.994410383435046,0.105113463778351
4.17605868622874,-0.994409491200846,0.105121829084633
4.17639213071024,-0.994408598895539,0.105130194384753
4.17672557519173,-0.994407706519125,0.105138559678711
4.17705901967322,-0.994406814071605,0.105146924966507
4.17739246415472,-0.994405921552978,0.105155290248141
4.17772590863621,-0.994405028963244,0.105163655523613
4.17805935311771,-0.994404136302404,0.105172020792922
4.1783927975992,-0.994403243570456,0.105180386056069
4.17872624208069,-0.994402350767402,0.105188751313054
4.17905968656219,-0.994401457893241,0.105197116563877
4.17939313104368,-0.994400564947973,0.105205481808536
4.17972657552517,-0.994399671931598,0.105213847047034
4.18006002000667,-0.994398778844117,0.105222212279368
4.18039346448816,-0.994397885685528,0.10523057750554
4.18072690896966,-0.994396992455833,0.10523894272555
4.18106035345115,-0.99439609915503,0.105247307939396
4.18139379793264,-0.994395205783121,0.105255673147079
4.18172724241414,-0.994394312340105,0.1052640383486
4.18206068689563,-0.994393418825982,0.105272403543957
4.18239413137713,-0.994392525240752,0.105280768733152
4.18272757585862,-0.994391631584414,0.105289133916183
4.18306102034011,-0.99439073785697,0.105297499093051
4.18339446482161,-0.994389844058419,0.105305864263756
4.1837279093031,-0.994388950188761,0.105314229428298
4.1840613537846,-0.994388056247996,0.105322594586676
